,TSNE-1,TSNE-2,task_source
14607,15.260977,-37.32835,human
14608,31.543861,-15.971259,human
14609,30.122694,-15.931222,human
14610,31.427881,6.159499,human
14611,39.753525,-2.7130077,human
14612,28.079561,-43.24435,human
14613,25.20773,-27.45491,human
14614,23.795689,18.99771,human
14615,17.323177,15.918303,human
14616,37.012287,-13.046539,human
14617,27.34614,8.466573,human
14618,18.451788,-46.437317,human
14619,19.915857,-44.287086,human
14620,11.265233,-50.086033,human
14621,29.441923,-21.372622,human
14622,8.543332,-56.04086,human
14623,10.568234,-43.01071,human
14624,48.22054,36.994583,human
14625,23.598646,-29.569872,human
14626,21.252428,-0.9440524,human
14627,7.541543,-42.43959,human
14628,24.099995,-4.7745137,human
14629,-4.1671185,-46.8266,human
14630,19.728844,-19.252363,human
14631,35.33824,-13.630396,human
14632,21.56888,-39.097733,human
14633,-12.226843,-55.004093,human
14634,42.694458,-12.456166,human
14635,22.893501,-44.510075,human
14636,23.671185,-27.1574,human
14637,2.2257183,-45.042763,human
14638,31.808426,-25.804497,human
14639,24.666862,-6.9769416,human
14640,13.927359,-46.426044,human
14641,21.545345,0.33030614,human
14642,4.4003224,-6.961315,human
14643,26.38871,-43.277264,human
14644,35.83434,-36.611412,human
14645,24.43873,-10.180728,human
14646,15.195237,-47.94353,human
14647,11.361415,-44.498558,human
14648,28.76932,-14.167408,human
14649,26.70641,-3.6076558,human
14650,28.324636,-39.549156,human
14651,3.11699,-20.285688,human
14652,25.291155,-41.51888,human
14653,18.355999,-49.681885,human
14654,27.693098,-12.995117,human
14655,23.578934,-26.788778,human
14656,12.673635,-44.21674,human
14657,22.72123,-24.197025,human
14658,27.302637,-39.341946,human
14659,23.508217,7.433597,human
14660,36.902653,-19.527018,human
14661,-6.8838086,-58.941967,human
14662,36.8603,-10.384393,human
14663,35.596523,1.4046398,human
14664,19.22404,-0.49707896,human
14665,19.287693,6.559582,human
14666,31.228695,-39.480206,human
14667,18.724306,-33.88117,human
14668,30.053106,-24.238281,human
14669,18.641068,1.6772887,human
14670,17.978416,21.694876,human
14671,37.69695,13.915354,human
14672,16.78148,-43.306244,human
14673,32.14002,21.097576,human
14674,10.435491,-13.722186,human
14675,41.57078,-9.452319,human
14676,28.837729,-41.608925,human
14677,17.433477,-47.290604,human
14678,31.412533,-6.6777487,human
14679,27.942219,24.567656,human
14680,34.892723,-22.512047,human
14681,27.116964,13.647886,human
14682,31.059328,-20.064096,human
14683,29.185793,26.236654,human
14684,-10.539181,-53.375206,human
14685,27.985662,12.93287,human
14686,15.341875,-45.790756,human
14687,29.613535,8.391311,human
14688,33.215622,10.312484,human
14689,36.265007,-15.714359,human
14690,30.05762,21.83667,human
14691,24.051235,-36.01519,human
14692,27.297129,11.620626,human
14693,45.519604,18.199703,human
14694,34.31425,7.877984,human
14695,27.085344,-26.147182,human
14696,21.907618,20.163313,human
14697,30.668892,36.878468,human
14698,21.267502,13.540812,human
14699,24.071568,16.285135,human
14700,6.613906,-46.601685,human
14701,30.88942,11.299002,human
14702,30.181154,-37.83573,human
14703,8.172527,-53.176163,human
14704,6.3671536,-55.79982,human
14705,23.047321,-21.33926,human
14706,12.778585,-53.418243,human
14707,26.848074,14.949261,human
14708,21.224583,-46.265682,human
14709,29.240828,-25.491829,human
14710,20.424587,-1.5419239,human
14711,20.209404,-39.921112,human
14712,20.319263,-42.05485,human
14713,6.1135716,-48.450912,human
14714,23.176617,-33.45366,human
14715,9.948699,-48.390804,human
14716,7.09378,-54.40986,human
14717,-2.9880033,-31.762342,human
14718,23.085842,-16.730156,human
14719,35.00221,-26.442022,human
14720,33.45445,-41.184532,human
14721,40.521816,21.99541,human
14722,10.119255,-43.887722,human
14723,15.951703,5.0605893,human
14724,-4.766651,-61.741665,human
14725,23.197348,5.162356,human
14726,31.178312,-27.403028,human
14727,-1.6340395,-51.111473,human
14728,16.409536,38.937904,human
14729,23.802542,5.5959415,human
14730,-1.7994095,-54.289337,human
14731,23.99945,-25.218462,human
14732,11.10256,-56.466434,human
14733,19.799095,-47.090004,human
14734,33.670742,-21.080746,human
14735,34.490932,-42.281597,human
14736,34.41987,-31.894781,human
14737,9.965977,-39.718605,human
14738,27.307926,11.603543,human
14739,17.249237,-53.303143,human
14740,31.085087,-32.771233,human
14741,-0.52968425,-47.205074,human
14742,35.165245,13.021452,human
14743,24.563711,-23.133457,human
14744,37.416325,-3.8983014,human
14745,20.615505,-1.4629084,human
14746,40.046772,-0.964317,human
14747,34.15605,-19.843548,human
14748,42.406967,13.36522,human
14749,-3.274903,-47.60515,human
14750,-3.5506687,-53.350315,human
14751,22.434,-18.046926,human
14752,24.184818,-32.874477,human
14753,20.455782,-41.99528,human
14754,17.504532,-12.651714,human
14755,38.058422,-5.724367,human
14756,3.091348,-46.25037,human
14757,42.4548,32.337784,human
14758,46.369877,36.56489,human
14759,3.7955165,-41.520863,human
14760,47.69383,21.137388,human
14761,27.720781,-14.436607,human
14762,0.23626085,-55.34886,human
14763,17.35467,-12.493681,human
14764,29.909904,-8.851779,human
14765,26.690924,-42.171234,human
14766,33.232086,9.794878,human
14767,24.94102,-20.434269,human
14768,30.803953,8.511982,human
14769,19.806246,9.784322,human
14770,18.471298,-36.39512,human
14771,-14.234325,-49.673405,human
14772,17.9014,-29.637453,human
14773,44.853367,5.1228104,human
14774,8.786328,-34.255123,human
14775,48.201473,28.735365,human
14776,31.43103,-30.453112,human
14777,50.410366,-14.0097275,human
14778,29.85632,17.311646,human
14779,-5.391258,-47.694363,human
14780,16.87793,-10.887813,human
14781,33.94812,-33.663067,human
14782,29.38378,15.969657,human
14783,37.882324,0.4803471,human
14784,44.459953,-1.6523447,human
14785,45.27911,-18.16823,human
14786,30.03076,1.8215606,human
14787,20.847223,-45.65552,human
14788,43.26256,-7.2584715,human
14789,15.00848,-3.4955869,human
14790,40.24338,0.66710716,human
14791,33.8045,-15.248071,human
14792,18.140625,-46.068386,human
14793,30.593739,10.527429,human
14794,19.518312,-0.31720337,human
14795,24.878881,38.82309,human
14796,25.317902,-12.672529,human
14797,37.692677,3.221063,human
14798,19.332445,26.195827,human
14799,19.032804,-38.668762,human
14800,30.851303,15.876633,human
14801,22.049448,19.073421,human
14802,2.8644416,-15.433464,human
14803,33.005356,-2.4439049,human
14804,37.909348,-11.29276,human
14805,15.428357,-37.393105,human
14806,18.496193,-41.260666,human
14807,33.024837,-2.4472926,human
14808,19.911957,18.683268,human
14809,32.25055,-14.152705,human
14810,23.571205,-6.9087987,human
14811,24.514694,-38.017384,human
14812,11.234539,-34.99183,human
14813,45.349472,-9.105546,human
14814,31.169865,14.066536,human
14815,32.300022,-25.375416,human
14816,15.385346,-43.27357,human
14817,31.279373,5.098747,human
14818,42.67449,1.709377,human
14819,18.967892,-37.399372,human
14820,26.308537,-32.763973,human
14821,22.022228,19.062702,human
14822,29.779274,-14.507333,human
14823,20.731184,-40.928455,human
14824,33.005436,-2.4462965,human
14825,26.698984,-34.19109,human
14826,18.742188,-15.521906,human
14827,19.4629,-42.343006,human
14828,35.379704,7.230617,human
14829,10.769001,-48.92783,human
14830,22.924644,-17.972815,human
14831,9.698821,-52.308014,human
14832,22.56061,20.922913,human
14833,0.01180649,-45.249996,human
14834,-6.0128446,-53.73856,human
14835,19.838774,-33.471107,human
14836,26.28891,-30.765936,human
14837,35.835102,-36.617237,human
14838,29.745121,-14.463052,human
14839,8.777802,-59.879333,human
14840,33.008797,-15.880997,human
14841,35.714233,14.11306,human
14842,32.635567,-30.08596,human
14843,37.79336,9.080339,human
14844,31.21905,-41.23359,human
14845,41.97412,-16.720097,human
14846,11.855754,-24.16451,human
14847,3.355001,-48.027363,human
14848,30.383884,-37.97087,human
14849,28.951159,-43.222378,human
14850,27.342339,-47.178143,human
14851,32.845757,-11.249381,human
14852,24.745808,-35.309505,human
14853,39.008564,-34.45154,human
14854,29.67888,-1.831239,human
14855,34.559155,2.0370686,human
14856,28.059196,-5.08624,human
14857,32.332317,-8.56862,human
14858,31.08292,-32.76684,human
14859,4.058614,-59.43047,human
14860,20.439861,-43.135834,human
14861,24.55391,12.589499,human
14862,30.02881,-16.096478,human
14863,3.9756873,-59.229618,human
14864,37.225555,-8.527058,human
14865,8.26494,-11.475692,human
14866,49.831894,9.871768,human
14867,40.024975,-13.211793,human
14868,8.308743,-34.803844,human
14869,16.4284,-51.718246,human
14870,48.23639,-14.511707,human
14871,21.442514,-29.20214,human
14872,-5.7392173,-51.934357,human
14873,44.586994,-9.457459,human
14874,30.105381,-32.257145,human
14875,32.36414,-39.025867,human
14876,3.3461218,-48.039898,human
14877,11.362644,33.592075,human
14878,45.27583,2.3467703,human
14879,43.127975,-21.51122,human
14880,-5.9420056,-52.550816,human
14881,22.794575,-1.9937321,human
14882,39.666477,-9.1111765,human
14883,9.798839,-52.68552,human
14884,24.677967,-6.7950864,human
14885,43.317715,7.870043,human
14886,35.852535,-36.62498,human
14887,40.43926,9.27328,human
14888,44.00472,-15.972784,human
14889,24.164387,-32.930466,human
14890,41.081535,-15.805246,human
14891,33.555733,13.80699,human
14892,25.082933,35.52723,human
14893,23.411718,-20.040989,human
14894,26.584461,-36.008877,human
14895,21.227058,18.307116,human
14896,30.977184,4.7512755,human
14897,44.43782,30.326315,human
14898,35.822777,-36.620476,human
14899,13.398464,-36.23769,human
14900,23.28167,20.82023,human
14901,2.4034197,-45.250137,human
14902,17.442698,-44.099464,human
14903,26.420544,-31.534618,human
14904,34.93437,-10.096221,human
14905,6.690834,-46.501205,human
14906,25.519905,18.396935,human
14907,15.74432,-0.43368828,human
14908,11.811641,19.634037,human
14909,25.620077,-34.140457,human
14910,9.570399,-52.1995,human
14911,31.897205,-9.011123,human
14912,33.398636,-6.264077,human
14913,41.545563,-30.909174,human
14914,16.624687,-42.67038,human
14915,22.534979,-33.34532,human
14916,26.102262,-2.4801579,human
14917,19.641258,-19.089981,human
14918,42.460625,3.0384045,human
14919,24.550505,-32.45404,human
14920,20.951399,-32.82324,human
14921,18.88795,-7.3437076,human
14922,24.15545,-43.670864,human
14923,29.115618,-42.972607,human
14924,22.79067,-31.072365,human
14925,18.872618,16.28368,human
14926,23.558641,-49.562904,human
14927,18.274872,-44.021408,human
14928,25.330872,5.7114563,human
14929,29.452114,-8.036291,human
14930,31.5831,8.805755,human
14931,15.031187,-54.41982,human
14932,30.266388,22.95206,human
14933,32.209362,0.7462177,human
14934,57.6781,-16.178831,human
14935,18.573559,9.682134,human
14936,40.256004,-9.887905,human
14937,24.170155,-33.115772,human
14938,31.295046,-4.224505,human
14939,31.589043,-42.320797,human
14940,31.091398,-41.23481,human
14941,32.19531,-10.749806,human
14942,35.70769,-20.819426,human
14943,24.627047,-46.08421,human
14944,24.275501,-31.580454,human
14945,35.81612,-36.612926,human
14946,2.9364824,-54.92306,human
14947,24.427555,-46.643555,human
14948,32.172737,-9.359548,human
14949,37.936558,-9.500688,human
14950,39.167675,-31.55018,human
14951,34.888084,-22.534025,human
14952,32.812153,14.176032,human
14953,-4.6658382,-48.86881,human
14954,29.846447,-7.4953218,human
14955,-1.6466148,-51.08493,human
14956,-3.8705494,-50.601402,human
14957,44.128895,-5.4995666,human
14958,16.035398,-30.191555,human
14959,40.15859,16.54965,human
14960,22.612295,-1.4264084,human
14961,28.83326,-2.0694163,human
14962,48.312283,-12.670603,human
14963,20.496817,-41.154648,human
14964,31.223328,1.8191491,human
14965,53.338074,-21.74218,human
14966,49.153076,33.540134,human
14967,25.935131,14.219558,human
14968,29.756073,-13.916516,human
14969,-19.724285,-54.7989,human
14970,31.857435,-0.45359614,human
14971,26.325443,9.13716,human
14972,15.388521,-18.43509,human
14973,19.751877,42.68267,human
14974,30.962973,-12.205063,human
14975,15.994795,-44.757336,human
14976,6.4157233,-44.171284,human
14977,32.03309,18.31074,human
14978,37.848022,-14.8578205,human
14979,35.61106,-1.1432792,human
14980,38.494045,13.8238535,human
14981,26.42319,-39.377075,human
14982,-8.615702,-46.816517,human
14983,32.6354,23.270596,human
14984,34.030632,38.600483,human
14985,34.022396,-32.13834,human
14986,30.22768,-42.53456,human
14987,40.131817,-6.7074084,human
14988,43.008495,-25.113937,human
14989,20.313536,-18.60616,human
14990,24.309261,4.3671627,human
14991,41.095352,-8.145681,human
14992,38.02702,-16.943308,human
14993,33.266884,18.44279,human
14994,37.40872,10.371882,human
14995,30.039282,-10.6680355,human
14996,33.62549,31.220459,human
14997,26.96313,-34.14662,human
14998,28.868374,-6.6284432,human
14999,-6.5604796,-52.99828,human
15000,1.9242567,-59.904953,human
15001,19.196402,-22.868458,human
15002,19.795338,6.3508763,human
15003,9.59384,-56.70094,human
15004,16.217398,-45.518814,human
15005,35.864826,14.39586,human
15006,16.677767,-41.30323,human
15007,16.66325,-38.215103,human
15008,14.794004,-28.587475,human
15009,39.237167,-31.50705,human
15010,34.878994,-22.536846,human
15011,27.861729,-43.006344,human
15012,17.05057,-22.208473,human
15013,20.277287,-20.483255,human
15014,28.104324,-2.6169624,human
15015,17.698198,-21.329475,human
15016,14.890974,-37.78683,human
15017,26.021551,-34.320736,human
15018,30.996838,-16.273335,human
15019,12.80968,-52.47026,human
15020,22.083733,-43.691547,human
15021,35.02371,23.596556,human
15022,21.434639,-33.236958,human
15023,32.151325,-34.342716,human
15024,40.78413,14.471294,human
15025,35.826553,-36.624004,human
15026,17.279768,-53.364815,human
15027,35.43458,4.934734,human
15028,19.046171,-43.547695,human
15029,35.68421,-1.2050619,human
15030,-19.00957,-51.71036,human
15031,-6.004544,-48.050724,human
15032,40.46188,-6.4739113,human
15033,30.95167,-7.566281,human
15034,28.16425,-41.188545,human
15035,34.35463,24.69904,human
15036,29.70443,-11.465833,human
15037,34.778656,10.54826,human
15038,-4.6757903,-48.983932,human
15039,5.6348753,-55.543068,human
15040,24.111296,8.525591,human
15041,29.102423,-30.869848,human
15042,9.88275,5.2558327,human
15043,23.28048,-53.333546,human
15044,9.954253,-52.63287,human
15045,24.31449,12.890176,human
15046,35.90528,14.410389,human
15047,4.1355195,-47.28238,human
15048,25.607328,-30.95704,human
15049,39.339252,-33.945515,human
15050,21.244474,-33.292854,human
15051,20.752403,-21.542116,human
15052,23.783974,-11.9733,human
15053,4.3188004,-13.325261,human
15054,11.847052,-38.87392,human
15055,18.24084,6.2810135,human
15056,19.199368,-22.432707,human
15057,50.278408,-13.010247,human
15058,17.978943,-20.048029,human
15059,40.361095,-29.629078,human
15060,47.545113,-17.932482,human
15061,42.99989,-9.945991,human
15062,34.07255,-26.036446,human
15063,36.04385,-16.01988,human
15064,16.684067,41.413746,human
15065,44.470013,-32.3061,human
15066,46.39249,0.65526,human
15067,46.342373,4.1078057,human
15068,35.96676,-13.39673,human
15069,54.153145,3.9338255,human
15070,29.461288,-36.56661,human
15071,37.978542,-15.961618,human
15072,34.7829,-14.823408,human
15073,33.143173,-9.620863,human
15074,27.833279,-0.74965084,human
15075,38.132275,-2.1886625,human
15076,33.038406,30.485003,human
15077,32.029778,-12.984034,human
15078,1.2655278,-45.466362,human
15079,31.875608,-48.646854,human
15080,16.537209,24.485981,human
15081,22.178873,10.362681,human
15082,18.161331,-35.720905,human
15083,0.8578586,-29.5358,human
15084,29.987862,20.177782,human
15085,36.41916,7.6388493,human
15086,16.49595,21.90824,human
15087,38.23213,-4.306456,human
15088,26.342783,9.1474905,human
15089,23.256937,15.263145,human
15090,42.37542,3.003311,human
15091,37.782364,9.061777,human
15092,39.655758,23.738024,human
15093,23.495161,0.9222511,human
15094,29.391418,-0.3813125,human
15095,25.603924,-25.979168,human
15096,32.882786,15.68447,human
15097,7.4920034,-33.734707,human
15098,24.528332,-39.877964,human
15099,41.68629,-24.987375,human
15100,35.056755,-22.55954,human
15101,16.374348,-38.513336,human
15102,20.390387,-35.301487,human
15103,24.74204,3.3044624,human
15104,22.98125,-47.1844,human
15105,29.305397,-1.0611967,human
15106,6.655304,-46.709663,human
15107,26.609804,-42.0711,human
15108,24.452217,-1.2827705,human
15109,19.26708,-13.869794,human
15110,27.732471,0.105248064,human
15111,31.117487,-7.752727,human
15112,25.457693,-27.285677,human
15113,21.585638,-7.1997633,human
15114,16.04922,-43.196198,human
15115,13.922447,-47.579357,human
15116,24.531206,-30.40899,human
15117,29.20493,-1.0592247,human
15118,16.117779,-48.165913,human
15119,0.20108482,-55.49866,human
15120,25.679585,-0.3013585,human
15121,17.1866,-48.11475,human
15122,22.613478,-36.557648,human
15123,20.019417,-24.97248,human
15124,13.547698,-42.758247,human
15125,20.567556,-36.632347,human
15126,16.202782,8.026312,human
15127,51.169525,-20.15754,human
15128,40.228477,14.977127,human
15129,37.078026,-26.718046,human
15130,39.070736,-31.687397,human
15131,-0.01074916,-54.96157,human
15132,0.25552526,-48.054173,human
15133,25.653692,9.110343,human
15134,28.881813,-36.905064,human
15135,24.260607,-31.53755,human
15136,34.493084,-42.286182,human
