unmod1,human,vleng,Andrev2015,muscle,pc3,channel_name
-0.20886809,-0.19907793,-0.09992344,0.00032464246,0.15642685,0.01383091,filter_161
0.28026432,0.28292286,0.13963383,0.05121243,-0.0564306,-0.01585117,filter_162
-0.23541781,-0.017417945,-0.21866937,-0.19645318,0.03449499,-0.066781916,filter_163
-0.051933303,-0.020689258,0.021151666,0.06993828,-0.09346378,-0.1313642,filter_164
0.20925654,-0.0291854,0.22285649,0.025082508,-0.13214476,0.17104857,filter_165
0.040345572,0.062084164,0.008513365,-0.044486932,-0.021659492,0.13069001,filter_166
0.012136628,0.04375005,0.12877369,0.10870449,-0.034846663,0.106514305,filter_167
-0.53309673,-0.37838548,-0.4665168,0.3084975,0.0043935427,-0.05590023,filter_168
0.0815789,0.1333601,0.02288857,-0.1905487,-0.090553455,-0.021211833,filter_169
0.11146788,0.19583923,0.07672765,0.061190296,0.022365302,-0.033645283,filter_170
-0.017978901,-0.03886229,-0.034096386,0.062205873,0.03419719,0.08686213,filter_171
-0.03795277,0.023486812,0.04919768,-0.06648313,0.21346319,-0.23625855,filter_172
-0.0008535091,-0.003946134,0.011900394,-0.055740084,0.1832446,-0.04441051,filter_173
-0.1456979,-0.15356049,-0.11355203,-0.14740555,0.06973433,-0.13832073,filter_174
0.07622418,0.05544572,0.060881894,-0.05843779,0.03929103,-0.14334218,filter_175
-0.034493178,-0.18936835,0.02539019,0.18003047,0.0065856455,-0.04859381,filter_176
-0.03600643,0.006267434,-0.05163607,-0.18880805,0.05141202,-0.25948563,filter_177
-0.001320214,-0.06374321,-0.048065335,0.0034818891,0.22941393,-0.13183245,filter_178
0.08223871,0.1558912,-0.02956255,-0.4367055,-0.20468637,-0.08136302,filter_179
0.07639665,0.046730135,0.024039926,-0.00062165235,0.0006127778,-0.17447789,filter_180
-0.44928998,-0.6351039,-0.17733616,0.3117015,-0.063683815,0.08002129,filter_181
0.1280475,0.15663017,0.09609765,-0.09601139,-0.28185162,-0.15651822,filter_182
0.09145637,0.042307552,0.008197998,-0.069780305,-0.13884483,0.06637834,filter_183
0.13782197,0.20167004,0.14541863,0.21800014,-0.2849171,0.0771079,filter_184
0.05122955,0.080535434,0.07351851,-0.16825159,0.1422513,-0.03665236,filter_185
0.11461356,0.14885126,0.11169549,-0.027797496,0.21905813,-0.02319309,filter_186
0.19722322,0.24659099,0.061223764,0.08800536,0.08834955,0.04878462,filter_187
-0.23563616,-0.34971565,-0.14078411,0.18488356,-0.07076886,0.06501872,filter_188
0.02543592,0.05219224,0.044191584,-0.08106163,0.11782433,-0.2099942,filter_189
0.21174657,0.21998656,0.18686168,-0.31011766,-0.1654529,0.029847205,filter_190
0.31501564,0.12757596,0.24117664,0.39649865,-0.0171307,0.011567977,filter_191
-0.047828164,-0.13553452,-0.0034362976,0.0741491,-0.03678705,-0.019056847,filter_192
-0.08601877,-0.16157563,-0.090823226,0.10023743,-0.06941584,-0.03146974,filter_193
0.20021868,0.2004082,0.056608766,0.020394323,0.06437641,-0.06317179,filter_194
0.111828536,0.24090493,0.061417315,-0.0011512222,0.122048505,0.032430224,filter_195
0.053411856,0.063789584,0.056823045,-0.080486275,0.012187776,-0.22456966,filter_196
-0.08075097,-0.088884406,-0.044300076,0.07066475,-0.05138028,0.29070768,filter_197
-0.05701749,-0.0032478368,-0.08517861,-0.057129186,-0.12776443,0.03651099,filter_198
0.17899229,0.27530032,0.10877593,-0.060992923,0.08787599,0.21485388,filter_199
-0.073192574,-0.19196539,-0.07505766,0.09338322,0.1865754,0.061980028,filter_200
0.17257735,0.22521965,0.064018115,-0.07796795,-0.0739383,0.1215978,filter_201
0.04707854,-0.005716942,0.006593619,-0.2906943,-0.35209402,-0.45358315,filter_202
-0.028566806,0.027261585,-0.014480313,0.08575366,0.19387838,-0.023429032,filter_203
-0.15527123,-0.15737572,-0.16990839,0.16286804,-0.0034055978,0.2735981,filter_204
0.05451717,0.05173302,0.017237421,-0.37579802,-0.42562908,-0.1905119,filter_205
0.0022067272,-0.033862874,0.05102866,0.011258418,0.0360376,-0.08903939,filter_206
0.22378793,0.22696166,0.21281503,-0.10154998,0.06520309,-0.05449534,filter_207
-0.17061205,-0.1948614,-0.06623688,0.021745425,0.3575922,-0.22830364,filter_208
0.35180113,0.29973188,0.34823558,0.19236113,-0.25071108,0.090548985,filter_209
-0.07612793,-0.18612468,-0.13163626,-0.34849775,0.029144445,0.10814172,filter_210
0.052743834,0.05640421,0.03610149,-0.117376566,0.22135735,-0.059138525,filter_211
0.11194946,0.123588726,0.18888961,0.09306829,-0.072538055,-0.024116563,filter_212
-0.013607363,-0.018394306,0.015137031,0.076797664,0.06565963,-0.31398857,filter_213
0.31233653,0.34965044,0.2820146,-0.0280437,0.1618596,0.045155462,filter_214
0.058953803,-0.07421956,0.08942103,0.14256102,-0.32948434,0.1494521,filter_215
0.13653205,0.1441699,0.09564847,0.016939359,0.11986158,-0.2735607,filter_216
0.09047633,0.10214611,0.031844158,-0.095966175,-0.13928534,-0.24299008,filter_217
0.10756339,0.15102544,0.0090459995,0.13374923,0.0031566196,-0.09163639,filter_218
-0.026787385,-0.044227876,0.061106805,-0.16755089,0.21609043,0.11092462,filter_219
0.1140729,0.10728704,0.06825891,0.13291475,0.04116571,0.32238048,filter_220
-0.118492775,-0.13996199,-0.0479873,0.0076429523,-0.27467963,0.19594571,filter_221
0.07216621,0.107246116,0.033121258,-0.09930939,-0.0800748,-0.117516585,filter_222
0.3232732,0.2378513,0.27656445,-0.16322526,-0.15136613,0.07644579,filter_223
-0.25249165,-0.19445096,-0.13853738,0.04804625,0.10102686,0.038660593,filter_224
0.15536924,0.07442811,0.030173715,0.3074312,0.05470419,0.14891656,filter_225
0.0882238,0.06500109,0.014468819,0.102249,-0.5563503,-0.05411795,filter_226
0.07676342,0.0851544,0.15678494,-0.085080534,-0.03129428,-0.1255311,filter_227
0.08589041,0.08602125,-0.021171108,-0.23183776,-0.27211487,-0.3971916,filter_228
-0.033277076,-0.02185151,-0.034401305,-0.0062475395,0.16607976,-0.110418625,filter_229
-0.033850532,-0.14323734,-0.094460055,-0.033669695,-0.01343106,0.15624163,filter_230
-0.0077752,0.030738898,0.103611276,0.12740259,0.15913782,-0.021785356,filter_231
-0.24575417,-0.2016717,0.06853514,-0.004704904,-0.00030098195,0.06406129,filter_232
0.070026055,-0.06432674,-0.016404774,0.19312233,-0.07276744,0.047840998,filter_233
-0.042179458,-0.07125138,0.054254837,-0.08964331,0.07707718,-0.05425422,filter_234
-0.32072407,-0.18210411,-0.21841545,0.18603487,0.0040272665,0.076250926,filter_235
-0.3443028,-0.16912504,-0.2574882,-0.12923518,0.20769113,-0.2902755,filter_236
-0.06428012,-0.114743724,-0.051933303,-0.18616317,0.08553642,-0.16304699,filter_237
0.024143364,-0.06771141,0.023668727,0.08165713,-0.14478579,-0.14666288,filter_238
0.14191239,0.21908768,0.08663916,0.09574377,0.076874316,0.51588494,filter_239
0.05668235,0.03624969,0.02801615,0.18562989,0.05972216,0.08580662,filter_240
-0.002580117,0.0023709775,0.07522251,-0.026425004,0.05367493,0.06672872,filter_241
0.10619887,0.055153877,0.09888448,0.019540895,-0.027627544,0.2297058,filter_242
0.07097071,0.08819536,0.0411607,0.17131852,0.33767006,0.15076376,filter_243
0.15613279,0.106164485,0.044049297,0.1916898,0.34400964,0.039532177,filter_244
0.033998832,0.07651782,0.068145156,0.0121077215,-0.20474117,0.044498544,filter_245
0.09280929,0.11043746,0.014190498,0.056337304,-0.1151401,0.23475827,filter_246
0.09832187,0.13273692,-0.0012175329,-0.03151368,-0.15828343,0.1912765,filter_247
-0.14352424,0.027773991,-0.09390276,-0.34530422,-0.096915595,0.024563894,filter_248
0.06217321,0.11300401,0.04810074,0.021395642,0.04514628,-0.11772155,filter_249
0.021800669,0.089581884,-0.023783622,-0.12901808,0.0265085,0.024159081,filter_250
0.092150904,0.120582774,-0.0055111307,-0.28061032,0.02615369,0.22946873,filter_251
0.10825869,0.15668236,0.062704936,-0.039518196,-0.038151834,0.12453574,filter_252
-0.040334687,-0.038728997,0.08478189,0.059222147,0.14137602,0.03231589,filter_253
0.033390574,-0.08578857,-0.0094077345,-0.027534718,0.10845117,-0.0696612,filter_254
0.0058583217,-0.08911527,0.06078972,-0.02381387,-0.065440334,0.043754194,filter_255
